frankfurter;rolls/buns;mustard;;
bottled beer;;;;
grapes;soda;;;
beverages;rolls/buns;;;
curd;bottled beer;pot plants;;
ice cream;sugar;flower (seeds);;
sausage;rolls/buns;soda;canned beer;shopping bags
other vegetables;;;;
dessert;beverages;bottled water;;
decalcifier;;;;
canned beer;;;;
coffee;;;;
berries;other vegetables;whole milk;whipped/sour cream;
pork;tropical fruit;rolls/buns;semi-finished bread;bottled beer
frankfurter;chicken;pork;citrus fruit;other vegetables
pork;beef;whole milk;domestic eggs;bottled water
frankfurter;pork;citrus fruit;root vegetables;onions
frozen dessert;brandy;;;
chicken;other vegetables;packaged fruit/vegetables;condensed milk;frozen vegetables
vinegar;oil;;;
rolls/buns;soda;specialty bar;;
whole milk;;;;
pork;root vegetables;whole milk;whipped/sour cream;
rolls/buns;newspapers;;;
grapes;other vegetables;zwieback;Instant food products;dishes
frankfurter;citrus fruit;whipped/sour cream;cream cheese ;rolls/buns
finished products;root vegetables;packaged fruit/vegetables;yogurt;specialty cheese
onions;other vegetables;flour;;
tropical fruit;whole milk;rolls/buns;;
other vegetables;cream cheese ;tea;chocolate;chocolate marshmallow
ham;turkey;beef;other vegetables;whole milk
other vegetables;whole milk;margarine;bottled beer;
curd;;;;
sausage;beef;other vegetables;;
canned beer;liquor (appetizer);chewing gum;;
ham;chicken;citrus fruit;berries;onions
packaged fruit/vegetables;whole milk;dessert;yogurt;UHT-milk
meat;rolls/buns;soda;specialty bar;
whole milk;dessert;;;
canned beer;;;;
chicken;UHT-milk;rolls/buns;coffee;long life bakery product
rolls/buns;red/blush wine;newspapers;;
pet care;bottled water;;;
root vegetables;other vegetables;soda;shopping bags;
pastry;;;;
frankfurter;hamburger meat;whole milk;domestic eggs;rolls/buns
chicken;grapes;whole milk;whipped/sour cream;mayonnaise
frozen dessert;semi-finished bread;;;
citrus fruit;tropical fruit;grapes;yogurt;rolls/buns
sausage;pork;beef;berries;root vegetables
root vegetables;onions;other vegetables;packaged fruit/vegetables;whole milk
root vegetables;whole milk;yogurt;rolls/buns;
bottled beer;;;;
frankfurter;canned beer;;;
root vegetables;whole milk;butter;coffee;
berries;other vegetables;whipped/sour cream;UHT-milk;bottled water
hamburger meat;;;;
tropical fruit;whole milk;rolls/buns;semi-finished bread;margarine
frankfurter;pork;beverages;frozen meals;waffles
frankfurter;sausage;frozen fish;margarine;specialty bar
soda;newspapers;;;
ice cream;;;;
beef;whole milk;frozen vegetables;brown bread;pastry
whole milk;pastry;bottled water;newspapers;photo/film
pork;fish;whole milk;butter;curd
whole milk;chewing gum;;;
bottled beer;;;;
pork;grapes;UHT-milk;brown bread;margarine
root vegetables;pot plants;;;
canned beer;;;;
citrus fruit;root vegetables;whole milk;butter;whipped/sour cream
pip fruit;herbs;other vegetables;whole milk;coffee
root vegetables;dessert;yogurt;cream cheese ;rice
tropical fruit;curd;rolls/buns;organic products;newspapers
beef;root vegetables;other vegetables;whole milk;butter
chicken;pork;whole milk;butter;white bread
citrus fruit;grapes;whole milk;rolls/buns;pastry
meat;beef;tropical fruit;pip fruit;other vegetables
cream cheese ;spread cheese;rolls/buns;;
citrus fruit;herbs;whole milk;bottled water;bottled beer
specialty bar;;;;
meat;other vegetables;whole milk;beverages;rolls/buns
citrus fruit;tropical fruit;pip fruit;;
frankfurter;beef;tropical fruit;root vegetables;packaged fruit/vegetables
citrus fruit;whole milk;;;
turkey;root vegetables;other vegetables;curd;bottled beer
citrus fruit;onions;whole milk;curd;yogurt
sausage;domestic eggs;;;
newspapers;;;;
whole milk;yogurt;;;
yogurt;;;;
yogurt;;;;
bottled water;;;;
berries;whole milk;whipped/sour cream;domestic eggs;
packaged fruit/vegetables;whole milk;rolls/buns;pastry;
frankfurter;soda;;;
nuts/prunes;whole milk;semi-finished bread;jam;soda
citrus fruit;other vegetables;packaged fruit/vegetables;whole milk;butter
beef;citrus fruit;root vegetables;onions;curd
whole milk;yogurt;frozen vegetables;coffee;canned beer
other vegetables;whipped/sour cream;;;
beef;other vegetables;;;
fish;berries;other vegetables;whole milk;dessert
other vegetables;whole milk;curd;frozen vegetables;domestic eggs
tropical fruit;berries;root vegetables;whole milk;butter
coffee;;;;
sausage;pork;other vegetables;frozen fish;rolls/buns
meat;root vegetables;whipped/sour cream;beverages;cream cheese 
chicken;tropical fruit;pip fruit;root vegetables;other vegetables
berries;whole milk;whipped/sour cream;margarine;organic products
frozen meals;misc. beverages;;;
whipped/sour cream;;;;
beef;root vegetables;bottled beer;chocolate;shopping bags
chicken;pork;other vegetables;whole milk;whipped/sour cream
chicken;pork;hamburger meat;pip fruit;nuts/prunes
beef;tropical fruit;root vegetables;herbs;other vegetables
packaged fruit/vegetables;pickled vegetables;;;
sugar;;;;
frankfurter;sausage;beef;root vegetables;packaged fruit/vegetables
berries;frozen vegetables;pet care;instant coffee;
bottled water;soda;chewing gum;napkins;
sausage;chicken;citrus fruit;berries;root vegetables
whole milk;UHT-milk;domestic eggs;soda;fruit/vegetable juice
ice cream;rolls/buns;;;
frankfurter;citrus fruit;tropical fruit;rolls/buns;
root vegetables;whole milk;white bread;brown bread;sweet spreads
sausage;rolls/buns;specialty chocolate;;
sausage;ham;citrus fruit;tropical fruit;berries
beef;root vegetables;whole milk;cream cheese ;
fruit/vegetable juice;;;;
sugar;hygiene articles;;;
berries;whipped/sour cream;;;
yogurt;beverages;coffee;;
pork;beef;;;
bottled beer;shopping bags;;;
curd;butter milk;yogurt;sliced cheese;coffee
beef;Instant food products;canned beer;;
pork;berries;whipped/sour cream;beverages;flour
white bread;;;;
grapes;whole milk;processed cheese;rolls/buns;white bread
potato products;flower (seeds);;;
root vegetables;onions;yogurt;rolls/buns;coffee
chicken;hamburger meat;UHT-milk;soda;canned beer
chicken;other vegetables;salt;;
fish;cream cheese ;coffee;;
canned beer;;;;
other vegetables;whole milk;frozen meals;rolls/buns;brown bread
chicken;pork;whole milk;frozen vegetables;brown bread
other vegetables;misc. beverages;;;
tropical fruit;whole milk;;;
whole milk;cake bar;newspapers;;
beef;hamburger meat;berries;pastry;hygiene articles
sausage;grapes;rolls/buns;soda;salty snack
whole milk;rolls/buns;chocolate;;
rolls/buns;soda;;;
citrus fruit;tropical fruit;pip fruit;other vegetables;
whole milk;sliced cheese;domestic eggs;artif. sweetener;bottled water
pastry;soda;bottled beer;;
tropical fruit;other vegetables;whole milk;yogurt;soft cheese
sliced cheese;pastry;newspapers;;
soda;;;;
ham;citrus fruit;whole milk;dessert;frozen meals
salty snack;;;;
whole milk;curd;cream cheese ;flour;coffee
root vegetables;whipped/sour cream;;;
soda;canned beer;shopping bags;;
curd;roll products ;margarine;bottled water;canned beer
bottled water;soda;fruit/vegetable juice;bottled beer;napkins
packaged fruit/vegetables;pot plants;;;
tropical fruit;root vegetables;frozen vegetables;ice cream;bottled water
ham;beef;grapes;yogurt;whipped/sour cream
pork;citrus fruit;UHT-milk;brown bread;soda
beverages;rolls/buns;soda;misc. beverages;liqueur
sausage;rolls/buns;soda;;
sausage;citrus fruit;whole milk;yogurt;rolls/buns
root vegetables;whole milk;butter;yogurt;cream cheese 
whole milk;cream cheese ;;;
frankfurter;turkey;root vegetables;other vegetables;yogurt
soda;shopping bags;;;
soda;bottled beer;;;
frankfurter;popcorn;;;
berries;whole milk;whipped/sour cream;pickled vegetables;detergent
canned beer;;;;
frankfurter;pork;white bread;canned vegetables;soda
frankfurter;hamburger meat;whole milk;butter;curd
berries;root vegetables;whole milk;beverages;sugar
frankfurter;rolls/buns;;;
newspapers;;;;
frozen fish;newspapers;;;
tropical fruit;newspapers;;;
beef;grapes;berries;whole milk;yogurt
rolls/buns;coffee;instant coffee;salty snack;specialty chocolate
specialty chocolate;pot plants;;;
sparkling wine;dish cleaner;;;
citrus fruit;napkins;shopping bags;;
onions;herbs;bottled beer;;
whole milk;pastry;detergent;candles;
photo/film;;;;
hamburger meat;;;;
other vegetables;whole milk;white bread;chewing gum;
whole milk;rolls/buns;shopping bags;;
pork;tropical fruit;grapes;hard cheese;soda
tropical fruit;grapes;berries;other vegetables;whole milk
chicken;pork;citrus fruit;other vegetables;whipped/sour cream
other vegetables;chewing gum;;;
sausage;bottled water;red/blush wine;;
whole milk;whipped/sour cream;baking powder;;
rolls/buns;coffee;;;
hygiene articles;;;;
ice cream;newspapers;;;
curd;whipped/sour cream;domestic eggs;flour;misc. beverages
whole milk;frozen meals;newspapers;;
onions;whole milk;dessert;domestic eggs;rolls/buns
finished products;organic sausage;sliced cheese;white bread;fruit/vegetable juice
salt;dog food;long life bakery product;;
tropical fruit;root vegetables;other vegetables;domestic eggs;white bread
other vegetables;whole milk;yogurt;;
chocolate;;;;
ice cream;;;;
tropical fruit;oil;cat food;;
frankfurter;citrus fruit;whole milk;yogurt;sliced cheese
butter;pasta;canned fish;softener;flower (seeds)
other vegetables;butter milk;frozen fish;salty snack;
tropical fruit;pastry;canned beer;chocolate;
citrus fruit;root vegetables;packaged fruit/vegetables;yogurt;sliced cheese
UHT-milk;salt;soda;specialty chocolate;shopping bags
beef;;;;
curd;yogurt;spread cheese;sugar;canned vegetables
citrus fruit;other vegetables;whole milk;dessert;yogurt
yogurt;brown bread;bottled beer;white wine;
bottled beer;liquor;red/blush wine;;
grapes;;;;
pork;other vegetables;soda;;
sausage;citrus fruit;berries;other vegetables;whole milk
frankfurter;chicken;pork;tropical fruit;root vegetables
artif. sweetener;soda;photo/film;;
frankfurter;onions;butter;processed cheese;rolls/buns
pip fruit;root vegetables;dessert;yogurt;domestic eggs
frankfurter;whole milk;coffee;detergent;
whole milk;newspapers;;;
domestic eggs;hygiene articles;photo/film;flower soil/fertilizer;
packaged fruit/vegetables;dessert;mayonnaise;oil;soda
chicken;other vegetables;whipped/sour cream;frozen vegetables;bottled water
pork;whole milk;curd;yogurt;whipped/sour cream
citrus fruit;other vegetables;whole milk;curd;yogurt
light bulbs;;;;
cream cheese ;margarine;tea;;
sausage;curd;frozen meals;domestic eggs;cake bar
citrus fruit;onions;;;
other vegetables;whipped/sour cream;roll products ;;
chicken;tropical fruit;pip fruit;root vegetables;other vegetables
ice cream;;;;
pork;beef;ice cream;rolls/buns;newspapers
pork;tropical fruit;other vegetables;yogurt;semi-finished bread
onions;domestic eggs;soda;hygiene articles;
tropical fruit;pip fruit;grapes;root vegetables;herbs
whipped/sour cream;cream cheese ;bottled water;canned beer;shopping bags
berries;root vegetables;other vegetables;butter;hard cheese
berries;dessert;whipped/sour cream;white bread;coffee
rolls/buns;long life bakery product;;;
ice cream;long life bakery product;;;
coffee;fruit/vegetable juice;dishes;;
whole milk;butter;pasta;misc. beverages;
whole milk;;;;
citrus fruit;berries;butter milk;yogurt;
beef;grapes;nuts/prunes;root vegetables;onions
pork;citrus fruit;grapes;root vegetables;whole milk
turkey;tropical fruit;pip fruit;root vegetables;other vegetables
margarine;newspapers;;;
butter milk;yogurt;;;
beef;tropical fruit;onions;other vegetables;whole milk
bottled water;;;;
pip fruit;whole milk;domestic eggs;bottled water;long life bakery product
whole milk;rice;;;
chocolate;;;;
frankfurter;chicken;butter milk;margarine;long life bakery product
whole milk;white bread;;;
sausage;root vegetables;domestic eggs;dish cleaner;
grapes;zwieback;soda;waffles;
brown bread;;;;
root vegetables;other vegetables;cream cheese ;pasta;oil
UHT-milk;bottled water;;;
onions;;;;
beef;bottled water;misc. beverages;specialty chocolate;shopping bags
pork;whole milk;rolls/buns;bottled beer;
canned beer;specialty chocolate;candy;shopping bags;
yogurt;margarine;;;
yogurt;whipped/sour cream;flour;margarine;sugar
pip fruit;curd;dessert;yogurt;specialty chocolate
meat;chicken;root vegetables;whole milk;oil
coffee;misc. beverages;bottled beer;;
bottled water;;;;
bottled beer;liquor;;;
sausage;whole milk;whipped/sour cream;pasta;pet care
shopping bags;;;;
pork;herbs;other vegetables;yogurt;domestic eggs
frankfurter;other vegetables;specialty cheese;chewing gum;
ice cream;;;;
root vegetables;other vegetables;spread cheese;margarine;canned beer
sausage;tropical fruit;grapes;other vegetables;processed cheese
sausage;citrus fruit;pip fruit;root vegetables;other vegetables
root vegetables;;;;
canned vegetables;;;;
tropical fruit;whole milk;white bread;brown bread;misc. beverages
grapes;yogurt;UHT-milk;soft cheese;rolls/buns
whole milk;pastry;;;
frankfurter;whole milk;yogurt;domestic eggs;brown bread
dessert;bottled water;soda;;
shopping bags;;;;
butter;rolls/buns;salt;;
frankfurter;ham;chicken;whole milk;butter
pork;ice cream;soda;cake bar;
whole milk;rolls/buns;roll products ;zwieback;bottled beer
brown bread;;;;
frozen fish;canned beer;red/blush wine;;
soda;misc. beverages;;;
whole milk;frozen vegetables;;;
pork;hamburger meat;pip fruit;grapes;root vegetables
whipped/sour cream;;;;
frankfurter;pip fruit;root vegetables;curd;yogurt
grapes;other vegetables;whole milk;butter;toilet cleaner
sausage;grapes;butter;curd;yogurt
citrus fruit;white bread;liquor;specialty bar;shopping bags
ham;butter;yogurt;hard cheese;ice cream
chewing gum;;;;
beef;;;;
beef;tropical fruit;pip fruit;grapes;root vegetables
other vegetables;whole milk;yogurt;specialty cheese;cereals
frankfurter;sausage;ham;other vegetables;domestic eggs
canned fish;;;;
sausage;other vegetables;whole milk;sliced cheese;white bread
bottled water;soda;fruit/vegetable juice;long life bakery product;chewing gum
specialty cheese;;;;
bottled water;soda;;;
bottled water;soda;chewing gum;;
chicken;beef;whole milk;curd;brown bread
frankfurter;tropical fruit;dessert;pastry;flour
chicken;citrus fruit;root vegetables;other vegetables;whole milk
chicken;tropical fruit;whole milk;condensed milk;soft cheese
butter;rolls/buns;pastry;bottled water;canned beer
citrus fruit;root vegetables;dessert;yogurt;UHT-milk
whipped/sour cream;beverages;liquor (appetizer);;
frankfurter;turkey;citrus fruit;;
beef;citrus fruit;other vegetables;whole milk;domestic eggs
chicken;other vegetables;white wine;specialty chocolate;
sausage;finished products;tropical fruit;pip fruit;other vegetables
citrus fruit;whole milk;butter;dessert;UHT-milk
ice cream;coffee;waffles;;
specialty chocolate;;;;
frankfurter;herbs;yogurt;UHT-milk;mayonnaise
pork;;;;
UHT-milk;vinegar;waffles;chocolate;
UHT-milk;domestic eggs;brown bread;coffee;soda
cookware;;;;
citrus fruit;butter;UHT-milk;margarine;bottled beer
sausage;hamburger meat;tropical fruit;onions;other vegetables
frankfurter;root vegetables;other vegetables;domestic eggs;rolls/buns
citrus fruit;yogurt;UHT-milk;cream cheese ;dish cleaner
ham;whole milk;processed cheese;white bread;semi-finished bread
ham;chicken;citrus fruit;pip fruit;herbs
bottled water;canned beer;;;
popcorn;candy;;;
tropical fruit;pip fruit;other vegetables;cream cheese ;soda
frankfurter;sausage;UHT-milk;frozen meals;frozen dessert
hamburger meat;citrus fruit;packaged fruit/vegetables;rolls/buns;vinegar
soda;candy;;;
sausage;root vegetables;rolls/buns;bottled water;white wine
yogurt;sliced cheese;frozen vegetables;frozen meals;pickled vegetables
meat;other vegetables;whole milk;yogurt;soft cheese
red/blush wine;;;;
UHT-milk;instant coffee;;;
brown bread;;;;
semi-finished bread;;;;
whole milk;soda;misc. beverages;shopping bags;
cat food;dish cleaner;shopping bags;;
citrus fruit;tropical fruit;pip fruit;grapes;root vegetables
citrus fruit;other vegetables;butter;soda;bottled beer
meat;other vegetables;packaged fruit/vegetables;cream cheese ;margarine
rolls/buns;;;;
root vegetables;whipped/sour cream;salt;fruit/vegetable juice;salty snack
tropical fruit;other vegetables;whole milk;curd;whipped/sour cream
brown bread;oil;sugar;soda;bottled beer
shopping bags;;;;
grapes;brown bread;bottled beer;white wine;
ham;tropical fruit;cream cheese ;processed cheese;white bread
root vegetables;skin care;;;
ice cream;misc. beverages;canned beer;napkins;shopping bags
tropical fruit;other vegetables;bottled water;bottled beer;napkins
finished products;other vegetables;soda;fruit/vegetable juice;
dessert;;;;
sparkling wine;;;;
other vegetables;yogurt;oil;dental care;
misc. beverages;;;;
other vegetables;nut snack;;;
misc. beverages;;;;
dessert;yogurt;UHT-milk;soda;canned beer
frankfurter;tropical fruit;cream cheese ;rolls/buns;fruit/vegetable juice
sausage;citrus fruit;pip fruit;yogurt;beverages
meat;citrus fruit;root vegetables;other vegetables;whipped/sour cream
sausage;yogurt;pastry;margarine;soda
onions;;;;
beef;citrus fruit;onions;herbs;other vegetables
pip fruit;other vegetables;butter;yogurt;whipped/sour cream
